"Group","ID","Item","Guidance","Done","Notes"
"CONTAINER SECURITY > SECURING CONTAINER CONTENT","2.6.2","Creating redistributable images with UBI","To create containerized applications, you typically start with a trusted base image that offers the ¶ To create containerized applications, you typically start with a trusted base image that offers the components that are usually provided by the operating system. These include the libraries, utilities, and other features the application expects to see in the operating system's file system. ¶ Red Hat Universal Base Images (UBI) were created to encourage anyone building their own containers to start with one that is made entirely from Red Hat Enterprise Linux rpm packages and other content. These UBI images are updated regularly to keep up with security patches and free to use and redistribute with container images built to include your own software. ¶ Search the Red Hat Ecosystem Catalog to both find and check the health of different UBI images. As someone creating secure container images, you might be interested in these two general types of UBI images: ¶ UBI: There are standard UBI images for RHEL 7, 8, and 9 ( ubi7/ubi, ubi8/ubi, and ubi9/ubi), as well as minimal images based on those systems (ubi7/ubi-minimal, ubi8/ubi-mimimal, and ubi9/ubi-minimal). All of these images are preconfigured to point to free repositories of RHEL software that you can add to the container images you build, using standard yum and dnf commands. ¶ Red Hat encourages people to use these images on other distributions, such as Fedora and Ubuntu. ¶ Red Hat Software Collections: Search the Red Hat Ecosystem Catalog for rhscl/ to find images created to use as base images for specific types of applications. For example, there are Apache httpd (rhscl/httpd-*), Python (rhscl/python-*), Ruby (rhscl/ruby-*), Node.js (rhscl/nodejs-*) and Perl (rhscl/perl-*) rhscl images. ¶ Keep in mind that while UBI images are freely available and redistributable, Red Hat support for these images is only available through Red Hat product subscriptions. ¶ See Using Red Hat Universal Base Images in the Red Hat Enterprise Linux documentation for information on how to use and build on standard, minimal and init UBI images.","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Security scanning in RHEL","2.6.3.1","Scanning OpenShift images","For the container images that are running in OpenShift Container Platform and are pulled from Red Hat Quay registries, you can use an Operator to list the vulnerabilities of those images. The Red Hat Quay Container Security Operator can be added to OpenShift Container Platform to provide vulnerability reporting for images added to selected namespaces. ¶ Container image scanning for Red Hat Quay is performed by the Clair. In Red Hat Quay, Clair can search ¶ Container image scanning for Red Hat Quay is performed by the Clair. In Red Hat Quay, Clair can search for and report vulnerabilities in images built from RHEL, CentOS, Oracle, Alpine, Debian, and Ubuntu operating system software.","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Integrating external scanning > Image metadata","2.6.4.1.1","Example annotation keys","quality.images.openshift.io/vulnerability.blackduck: {} quality.images.openshift.io/vulnerability.jfrog: {} quality.images.openshift.io/license.blackduck: {} quality.images.openshift.io/vulnerability.openscap: {} ¶ The value of the image quality annotation is structured data that must adhere to the following format: ¶ Field Required? Description Type ¶ name Yes Provider display name String ¶ timestamp Yes Scan timestamp String ¶ Field Required? Description Type description No reference Yes Short description String ¶ URL of information String source or more details. Required so user may validate the data. ¶ scannerVersion No Scanner version String ¶ compliant No Compliance pass or fail Boolean ¶ summary No Summary of issues List (see table below) found ¶ The summary field must adhere to the following format: ¶ Field Description Type ¶ label Display label for component (for String example, ""critical,"" ""important,"" ""moderate,"" ""low,"" or ""health"") ¶ data Data for this component (for String example, count of vulnerabilities found or score) ¶ severityIndex Component index allowing for Integer ordering and assigning graphical representation. The value is range 0..3 where 0 = low. ¶ reference URL of information source or String more details. Optional.","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Integrating external scanning > Image metadata","2.6.4.1.2","Example annotation values","This example shows an OpenSCAP annotation for an image with vulnerability summary data and a compliance boolean: ¶ OpenSCAP annotation ¶ ""name"": ""OpenSCAP"", ""description"": ""OpenSCAP vulnerability score"", ""timestamp"": ""2016-09-08T05:04:46Z"", ""reference"": ""https://www.open-scap.org/930492"", ¶ ""compliant"": true, ""scannerVersion"": ""1.2"", ""summary"": [ ¶ { ""label"": ""critical"", ""data"": ""4"", ""severityIndex"": 3, ""reference"": null }, { ""label"": ""important"", ""data"": ""12"", ""severityIndex"": 2, ""reference"": null }, { ""label"": ""moderate"", ""data"": ""8"", ""severityIndex"": 1, ""reference"": null }, { ""label"": ""low"", ""data"": ""26"", ""severityIndex"": 0, ""reference"": null } ¶ This example shows the Container images section of the Red Hat Ecosystem Catalog annotation for an image with health index data with an external URL for additional details: ¶ Red Hat Ecosystem Catalog annotation ¶ ""name"": ""Red Hat Ecosystem Catalog"", ""description"": ""Container health index"", ""timestamp"": ""2016-09-08T05:04:46Z"", ""reference"": ""https://access.redhat.com/errata/RHBA-2016:1566"", ""compliant"": null, ""scannerVersion"": ""1.2"", ""summary"": [ { ""label"": ""Health index"", ""data"": ""B"", ""severityIndex"": 1, ""reference"": null }","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Integrating external scanning > Annotating image objects","2.6.4.2.1","Example annotate CLI command","Replace <image> with an image digest, for example sha256:401e359e0f45bfdcf004e258b72e253fd07fba8cc5c6f2ed4f4608fb119ecc2: ¶ $ oc annotate image <image> \ quality.images.openshift.io/vulnerability.redhatcatalog='{ \ ""name"": ""Red Hat Ecosystem Catalog"", \ ""description"": ""Container health index"", \ ""timestamp"": ""2020-06-01T05:04:46Z"", \ ""compliant"": null, \ ""scannerVersion"": ""1.2"", \ ""reference"": ""https://access.redhat.com/errata/RHBA-2020:2347"", \ ""summary"": ""[ \ { ""label"": ""Health index"", ""data"": ""B"", ""severityIndex"": 1, ""reference"": null } ]"" }'","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Integrating external scanning > Controlling pod execution","2.6.4.3.1","Example annotation","images.openshift.io/deny-execution: true","",""
"CONTAINER SECURITY > SECURING CONTAINER CONTENT > Integrating external scanning > Integration reference","2.6.4.4.1","Example REST API call","The following example call using curl overrides the value of the annotation. Be sure to replace the values for <token>, <openshift_server>, <image_id>, and <image_annotation>. ¶ Patch API call ¶ $ curl -X PATCH \ H ""Authorization: Bearer <token>"" \ H ""Content-Type: application/merge-patch+json"" \ https://<openshift_server>:6443/apis/image.openshift.io/v1/images/<image_id> \ -data '{ <image_annotation> }' ¶ The following is an example of PATCH payload data: ¶ Patch call data ¶ ""metadata"": { ¶ ""annotations"": { ""quality.images.openshift.io/vulnerability.redhatcatalog"": ""{ 'name': 'Red Hat Ecosystem Catalog', 'description': 'Container health index', 'timestamp': '2020- ¶ 06-01T05:04:46Z', 'compliant': null, 'reference': 'https://access.redhat.com/errata/RHBA-2020:2347', 'summary': [{'label': 'Health index', 'data': '4', 'severityIndex': 1, 'reference': null}] }"" ¶ Image stream objects","",""
"CONTAINER SECURITY > USING CONTAINER REGISTRIES SECURELY","2.7.1","Knowing where containers come from?","There are tools you can use to scan and track the contents of your downloaded and deployed container images. However, there are many public sources of container images. When using public container registries, you can add a layer of protection by using trusted sources.","",""
"CONTAINER SECURITY > USING CONTAINER REGISTRIES SECURELY","2.7.2","Immutable and certified containers","Consuming security updates is particularly important when managing immutable containers. Immutable containers are containers that will never be changed while running. When you deploy immutable containers, you do not step into the running container to replace one or more binaries. From an operational standpoint, you rebuild and redeploy an updated container image to replace a container instead of changing it. ¶ Red Hat certified images are: ¶ Free of known vulnerabilities in the platform components or layers ¶ Compatible across the RHEL platforms, from bare metal to cloud ¶ Supported by Red Hat ¶ The list of known vulnerabilities is constantly evolving, so you must track the contents of your deployed container images, as well as newly downloaded images, over time. You can use Red Hat Security Advisories (RHSAs) to alert you to any newly discovered issues in Red Hat certified container images, and direct you to the updated image. Alternatively, you can go to the Red Hat Ecosystem Catalog to look up that and other security-related issues for each Red Hat image.","",""
"CONTAINER SECURITY > USING CONTAINER REGISTRIES SECURELY","2.7.3","Getting containers from Red Hat Registry and Ecosystem Catalog","Red Hat lists certified container images for Red Hat products and partner offerings from the Container Images section of the Red Hat Ecosystem Catalog. From that catalog, you can see details of each image, including CVE, software packages listings, and health scores. ¶ Red Hat images are actually stored in what is referred to as the Red Hat Registry , which is represented by a public container registry (registry.access.redhat.com) and an authenticated registry (registry.redhat.io). Both include basically the same set of container images, with registry.redhat.io including some additional images that require authentication with Red Hat subscription credentials. ¶ Container content is monitored for vulnerabilities by Red Hat and updated regularly. When Red Hat releases security updates, such as fixes to glibc, DROWN, or Dirty Cow, any affected container images are also rebuilt and pushed to the Red Hat Registry. ¶ Red Hat uses a health index to reflect the security risk for each container provided through the Red ¶ Red Hat uses a health index to reflect the security risk for each container provided through the Red Hat Ecosystem Catalog. Because containers consume software provided by Red Hat and the errata process, old, stale containers are insecure whereas new, fresh containers are more secure. ¶ To illustrate the age of containers, the Red Hat Ecosystem Catalog uses a grading system. A freshness grade is a measure of the oldest and most severe security errata available for an image. ""A"" is more up to date than ""F"". See Container Health Index grades as used inside the Red Hat Ecosystem Catalog for more details on this grading system. ¶ See the Red Hat Product Security Center for details on security updates and vulnerabilities related to Red Hat software. Check out Red Hat Security Advisories to search for specific advisories and CVEs.","",""
